,Manufacturer,Category,RAM,Operating System,Operating System Version,Weight,TouchScreen,IPS,ppi,CPU Brand,HDD,SDD,GPU Brand,Price (Rupees)
1133,HP,Ultrabook,8,windows,10,1.84  ,0,0,141.21199808219862,Intel Core i7,0,256,Intel,66491.84
1134,Acer,Notebook,4,windows,10,2.23  ,0,0,141.21199808219862,Intel Core i5,1000,0,Nvidia,54466.72
1135,Lenovo,Notebook,16,windows,10,2.5  ,0,0,141.21199808219862,Intel Core i7,0,0,AMD,97173.58
1136,HP,Workstation,8,windows,7,3  ,0,1,127.33567457123111,Intel Core i7,0,256,Nvidia,349205.94800000003
1137,Dell,Notebook,8,windows,10,2.5  ,0,0,100.45466986113651,Intel Core i5,1000,0,AMD,69321.28
1138,MSI,Gaming,16,windows,10,3.78  ,0,0,127.33567457123111,Intel Core i7,1000,256,Nvidia,212119.58000000002
1139,HP,Ultrabook,8,windows,7,1.88  ,0,0,141.21199808219862,Intel Core i7,0,256,Intel,192023.48239999998
1140,Lenovo,2 in 1 Convertible,16,windows,10,2.8  ,1,1,209.8006828649808,Intel Core i7,0,512,Intel,215744.80000000002
1141,MSI,Gaming,8,windows,10,2.4  ,0,0,141.21199808219862,Intel Core i7,1000,128,Nvidia,101046.376
1142,HP,2 in 1 Convertible,8,windows,10,1.48  ,1,0,165.6321180513006,Intel Core i5,0,256,Intel,144036.18
1143,HP,Workstation,8,windows,7,2.59  ,0,1,141.21199808219862,Intel Core i7,0,256,Nvidia,197088.18
1144,HP,2 in 1 Convertible,8,windows,10,1.48  ,1,0,220.84282406840083,Intel Core i7,0,256,Intel,159067.58000000002
1145,HP,Workstation,8,windows,7,2.0  ,0,0,141.21199808219862,Intel Core i7,0,256,Nvidia,167909.58000000002
1146,HP,Ultrabook,8,windows,7,1.26  ,0,0,176.23257360658386,Intel Core i7,0,256,Intel,203096.319
1147,Dell,Notebook,8,windows,10,2.18  ,0,0,141.21199808219862,Intel Core i7,0,256,Nvidia,89295.358
1148,HP,Notebook,8,windows,7,1.88  ,0,0,141.21199808219862,Intel Core i5,0,256,Intel,139615.18
1149,Lenovo,2 in 1 Convertible,8,windows,10,1.27  ,1,1,209.8006828649808,Intel Core i7,0,256,Intel,206814.38
1150,Lenovo,Notebook,4,Other OS/No OS/Linux,0,1.9  ,0,0,100.45466986113651,Intel Core i3,1000,0,Intel,29974.38
1151,HP,Notebook,4,windows,10,1.86  ,0,0,100.45466986113651,AMD Processor,500,0,AMD,26260.74
1152,Lenovo,Notebook,8,Other OS/No OS/Linux,0,2.32  ,0,0,141.21199808219862,Intel Core i5,1000,0,AMD,52963.58
1153,Dell,Gaming,8,windows,10,2.62  ,0,0,141.21199808219862,Intel Core i7,1000,0,Nvidia,106015.58
1154,Dell,Notebook,8,windows,10,2.04  ,1,1,282.42399616439724,Intel Core i5,0,256,Nvidia,199005.1256
1155,HP,Notebook,4,windows,10,1.91  ,0,0,141.21199808219862,AMD Processor,0,256,AMD,42343.4538
1156,MSI,Gaming,16,windows,10,2.7  ,0,0,127.33567457123111,Intel Core i7,1000,256,Nvidia,131993.376
1157,Lenovo,Ultrabook,12,windows,7,1.4  ,0,0,157.3505121487356,Intel Core i7,0,512,Intel,203277.58000000002
1158,Lenovo,Notebook,8,windows,10,2.5  ,0,0,141.21199808219862,Intel Core i5,0,0,AMD,69718.2858
1159,HP,2 in 1 Convertible,8,windows,10,1.48  ,1,0,220.84282406840083,Intel Core i7,0,512,Intel,180465.22
1160,Lenovo,Ultrabook,8,windows,7,1.7  ,0,0,157.3505121487356,Intel Core i7,0,256,Intel,132541.58000000002
1161,MSI,Gaming,16,windows,10,1.7  ,0,0,157.3505121487356,Intel Core i7,1000,256,Nvidia,156414.98
1162,HP,Gaming,8,windows,10,2.62  ,0,1,141.21199808219862,Intel Core i7,1000,0,Nvidia,79489.58
1163,Lenovo,Notebook,8,windows,10,2.2  ,0,0,100.45466986113651,Intel Core i3,1000,0,Intel,40584.78
1164,HP,Notebook,4,Other OS/No OS/Linux,0,2.1  ,0,0,100.45466986113651,Intel Core i5,500,0,Intel,42175.4558
1165,Dell,Gaming,8,windows,10,2.62  ,0,0,282.42399616439724,Intel Core i7,1000,128,Nvidia,132453.16
1166,Lenovo,Notebook,8,windows,10,1.95  ,0,1,141.21199808219862,Intel Core i5,0,256,Intel,122903.8
1167,Lenovo,Notebook,4,windows,10,2.2  ,0,0,141.21199808219862,Intel Core i3,1000,0,Nvidia,41380.56
1168,HP,Notebook,2,windows,10,1.44  ,0,0,111.93520355955211,Other Intel Processor,0,0,Intel,22016.58
1169,MSI,Gaming,8,windows,10,2.2  ,0,1,141.21199808219862,Intel Core i7,1000,0,Nvidia,74184.38
1170,HP,Notebook,8,windows,10,1.96  ,0,0,141.21199808219862,Intel Core i7,0,256,Intel,60037.18
1171,HP,Notebook,16,windows,10,2.1  ,0,0,141.21199808219862,Intel Core i7,0,512,Intel,102478.78
1172,Asus,Notebook,4,windows,10,2.2  ,0,0,100.45466986113651,Other Intel Processor,500,0,Intel,32626.98
1173,Lenovo,Notebook,4,Other OS/No OS/Linux,0,2.1  ,0,0,100.45466986113651,Intel Core i5,500,0,Intel,35191.16
1174,Lenovo,Notebook,8,Other OS/No OS/Linux,0,2.2  ,0,0,141.21199808219862,Intel Core i7,1000,0,Nvidia,62689.78
1175,Asus,Notebook,4,windows,10,2  ,0,0,157.3505121487356,Intel Core i3,0,256,Intel,67994.98
1176,Lenovo,Notebook,4,windows,7,2.32  ,0,0,141.21199808219862,Intel Core i7,0,0,Intel,72946.5
1177,Lenovo,Gaming,16,windows,10,3.31  ,0,1,141.21199808219862,Intel Core i7,0,512,Nvidia,115388.1
1178,MSI,Gaming,16,windows,10,1.91  ,0,0,141.21199808219862,Intel Core i7,1000,128,Nvidia,190400.9754
1179,HP,Notebook,4,windows,10,2.07  ,0,0,100.45466986113651,Intel Core i3,500,0,Intel,57473.0
1180,Lenovo,2 in 1 Convertible,8,windows,10,1.36  ,1,1,209.8006828649808,Intel Core i5,0,256,Intel,144743.54
1181,Lenovo,Ultrabook,6,windows,10,1.54  ,0,0,141.21199808219862,Intel Core i7,0,256,Nvidia,73477.02
1182,Dell,Notebook,8,Other OS/No OS/Linux,0,1.98  ,0,0,141.21199808219862,Intel Core i7,0,256,Nvidia,79136.7842
1183,Acer,Notebook,4,windows,10,2.1  ,0,0,100.45466986113651,Other Intel Processor,500,0,Intel,29443.86
1184,HP,Notebook,6,windows,10,2.18  ,0,1,141.21199808219862,Intel Core i7,1000,0,Nvidia,70647.58
1185,Asus,Gaming,8,windows,10,2.591  ,0,1,141.21199808219862,Intel Core i7,1000,256,Nvidia,80373.78
1186,Dell,2 in 1 Convertible,16,windows,10,2.09  ,1,0,141.21199808219862,Intel Core i7,0,512,Intel,104247.18000000001
1187,Acer,Notebook,4,windows,10,2.23  ,0,0,141.21199808219862,Intel Core i5,0,256,Nvidia,61098.22
1188,Dell,Ultrabook,8,Other OS/No OS/Linux,0,1.23  ,1,0,276.053530085501,Intel Core i5,0,256,Intel,97173.58
1189,Acer,Gaming,16,windows,10,4.2  ,0,1,127.33567457123111,Intel Core i7,1000,256,Nvidia,229803.58000000002
1190,Lenovo,Gaming,8,windows,10,2.4  ,0,1,141.21199808219862,Intel Core i5,1000,0,Nvidia,72415.98
1192,HP,Notebook,4,windows,10,1.86  ,0,0,100.45466986113651,Intel Core i5,500,0,Intel,42883.700000000004
1193,Apple,Ultrabook,8,mac,0,0.920  ,0,1,226.41554716935852,Other Intel Processor,0,0,Intel,102832.46
1194,Dell,2 in 1 Convertible,8,windows,10,1.6  ,1,1,165.6321180513006,Intel Core i5,0,256,Intel,106015.58
1195,HP,Notebook,12,windows,10,2.21  ,0,1,141.21199808219862,Intel Core i7,1000,128,Nvidia,117333.34
1196,Lenovo,Notebook,4,Other OS/No OS/Linux,0,1.9  ,0,0,100.45466986113651,Intel Core i3,1000,0,AMD,32538.56
1197,Asus,Gaming,16,windows,10,4.3  ,0,1,127.33567457123111,Intel Core i7,1000,512,Nvidia,190103.0
1198,Acer,Notebook,4,Other OS/No OS/Linux,0,2.1  ,0,0,100.45466986113651,Other Intel Processor,1000,0,Intel,24050.24
1199,MSI,Gaming,16,windows,10,2.43  ,0,0,127.33567457123111,Intel Core i7,1000,256,Nvidia,181163.738
1200,Dell,Notebook,4,windows,10,2.3  ,0,0,100.45466986113651,Intel Core i3,0,128,AMD,44121.58
1201,Lenovo,Notebook,8,Other OS/No OS/Linux,0,2.2  ,0,0,100.45466986113651,Intel Core i7,500,0,Nvidia,55616.18
1202,Dell,2 in 1 Convertible,16,windows,10,2  ,1,0,141.21199808219862,Intel Core i7,0,512,Intel,113619.7
1203,Dell,Ultrabook,16,windows,10,1.2  ,1,0,276.053530085501,Intel Core i7,0,512,Intel,236965.6
1204,Asus,Gaming,8,windows,10,2.2  ,0,0,141.21199808219862,Intel Core i7,1000,0,Nvidia,103362.98
1205,Dell,Notebook,8,windows,10,2.36  ,0,0,141.21199808219862,Intel Core i5,0,256,AMD,78605.38
1206,HP,Notebook,8,windows,10,1.91  ,0,0,100.45466986113651,Intel Core i5,0,256,Intel,51195.18
1207,Lenovo,Notebook,4,windows,10,2.2  ,0,0,100.45466986113651,AMD Processor,500,0,AMD,26437.58
1208,Acer,Notebook,8,windows,10,3.3  ,0,0,106.11306214269258,Intel Core i3,1000,0,Nvidia,55616.18
1209,Asus,Gaming,16,windows,10,2.2  ,0,0,141.21199808219862,Intel Core i7,1000,256,Nvidia,216540.58000000002
1210,Apple,Ultrabook,8,mac,0,0.920  ,0,1,226.41554716935852,Other Intel Processor,0,0,Intel,113089.18000000001
1211,Asus,Notebook,16,windows,10,2.2  ,0,0,141.21199808219862,Intel Core i7,1000,128,Nvidia,154646.58000000002
1212,MSI,Gaming,16,windows,10,2.43  ,0,1,127.33567457123111,Intel Core i7,1000,256,Nvidia,172329.69580000002
1213,Dell,2 in 1 Convertible,8,windows,10,2.191  ,1,1,141.21199808219862,Intel Core i5,0,256,Intel,88331.58
1214,Asus,Gaming,16,windows,10,2.9  ,0,0,127.33567457123111,Intel Core i7,1000,256,Nvidia,172330.58000000002
1215,Acer,Netbook,2,Other OS/No OS/Linux,0,1.3  ,0,0,135.0942111925629,Other Intel Processor,0,32,Intel,15385.08
1216,Acer,Notebook,4,windows,10,3.3  ,0,0,106.11306214269258,Intel Core i3,1000,0,Nvidia,52875.16
1217,Lenovo,Notebook,8,Other OS/No OS/Linux,0,2.8  ,0,0,106.11306214269258,Intel Core i5,1000,0,Intel,47658.38
1218,Lenovo,Gaming,8,windows,10,2.6  ,0,1,141.21199808219862,Intel Core i7,1000,128,Nvidia,112470.24
1219,Acer,2 in 1 Convertible,8,windows,10,1.2  ,1,1,157.3505121487356,Intel Core i7,0,256,Intel,101594.58
1220,Lenovo,Notebook,8,windows,10,2.3  ,0,1,141.21199808219862,Intel Core i7,0,256,Intel,135194.18
1221,MSI,Gaming,8,windows,10,2.2  ,0,0,141.21199808219862,Intel Core i7,1000,128,Nvidia,130517.64619999999
1222,HP,Notebook,6,windows,10,2.1  ,0,0,141.21199808219862,AMD Processor,1000,0,AMD,46774.18
1223,Dell,Ultrabook,8,windows,7,1.26  ,1,0,176.23257360658386,Intel Core i5,0,256,Intel,151496.1754
1224,Dell,2 in 1 Convertible,4,windows,10,2.08  ,1,0,146.86047800548656,Intel Core i3,500,0,Intel,45005.78
1225,Asus,Notebook,4,windows,10,2.65  ,0,0,100.45466986113651,Other Intel Processor,1000,0,Intel,27321.78
1226,Dell,Ultrabook,8,windows,10,1.29  ,1,0,276.053530085501,Intel Core i7,0,256,Intel,130596.34
1227,Dell,Notebook,4,Other OS/No OS/Linux,0,2.18  ,0,0,100.45466986113651,Intel Core i5,1000,0,Intel,46142.8612
1228,Lenovo,Gaming,16,windows,10,2.6  ,1,1,141.21199808219862,Intel Core i7,1000,128,Nvidia,90984.18000000001
1229,MSI,Gaming,8,windows,10,2.2  ,0,0,141.21199808219862,Intel Core i7,1000,128,Nvidia,101594.58
1230,Lenovo,Netbook,16,windows,10,1.3  ,1,1,176.23257360658386,Intel Core i7,0,512,Intel,145893.0
1231,Razer,Gaming,16,windows,10,1.95  ,0,0,157.3505121487356,Intel Core i7,0,1000,Nvidia,309381.58
1232,Dell,Notebook,8,windows,10,2.3  ,1,0,100.45466986113651,Intel Core i3,1000,0,Intel,41469.8642
1233,MSI,Gaming,16,windows,10,2.7  ,0,0,127.33567457123111,Intel Core i7,1000,256,Nvidia,141295.16
1234,Apple,Ultrabook,4,mac,0,1.08  ,0,0,135.0942111925629,Intel Core i5,0,0,Intel,84794.78
1235,HP,Notebook,4,windows,10,2.1  ,0,0,141.21199808219862,Intel Core i3,1000,0,Intel,42264.76
1236,HP,Ultrabook,8,windows,7,1.54  ,0,0,209.8006828649808,Intel Core i7,0,256,Intel,194363.9598
1237,Dell,Notebook,4,windows,7,2.24  ,0,0,100.45466986113651,Intel Core i5,500,0,Intel,65165.54
1238,MSI,Gaming,8,windows,10,2.3  ,0,0,141.21199808219862,Intel Core i7,1000,128,Nvidia,103362.98
1239,Lenovo,Notebook,16,windows,10,1.4  ,0,1,165.6321180513006,Intel Core i7,0,512,Intel,132541.58000000002
1240,Lenovo,Notebook,6,windows,10,2.2  ,0,0,141.21199808219862,AMD Processor,0,256,AMD,52837.13940000001
1241,Asus,Ultrabook,8,windows,10,1.45  ,0,0,165.6321180513006,Intel Core i7,0,256,Intel,113177.6
1242,Acer,Notebook,4,Other OS/No OS/Linux,0,2.4  ,0,0,100.45466986113651,Intel Core i3,500,0,Intel,31990.356000000003
1243,Dell,2 in 1 Convertible,16,windows,10,2.77  ,1,0,127.33567457123111,Intel Core i7,0,512,Nvidia,159067.58000000002
1244,HP,Notebook,4,windows,7,1.54  ,0,0,157.3505121487356,Intel Core i5,0,256,Intel,97261.1158
1245,Asus,Gaming,16,windows,10,2.5  ,0,1,141.21199808219862,Intel Core i7,1000,256,Nvidia,141472.0
1246,Dell,Notebook,4,windows,10,1.6  ,0,0,111.93520355955211,Intel Core i5,500,0,Intel,77367.5
1247,Asus,Gaming,16,windows,10,2.34  ,0,1,141.21199808219862,Intel Core i7,1000,256,Nvidia,205576.5
1248,Lenovo,Notebook,8,Other OS/No OS/Linux,0,2.3  ,0,1,141.21199808219862,Intel Core i5,0,256,Intel,50664.66
1249,Dell,2 in 1 Convertible,8,windows,10,1.24  ,1,0,276.053530085501,Intel Core i5,0,256,Intel,160305.46
1250,Dell,Notebook,4,Other OS/No OS/Linux,0,2.2  ,0,0,100.45466986113651,Other Intel Processor,500,0,Intel,28648.08
1251,HP,Notebook,4,windows,10,1.86  ,0,0,100.45466986113651,AMD Processor,500,0,AMD,35279.58
1252,Lenovo,Notebook,6,windows,10,2.4  ,0,0,141.21199808219862,Intel Core i3,0,128,Nvidia,50310.98
1253,Lenovo,Notebook,8,windows,10,1.9  ,0,1,157.3505121487356,Intel Core i5,0,256,Intel,94786.24
1254,Dell,Notebook,4,windows,10,2.2  ,0,0,100.45466986113651,Other Intel Processor,500,0,Intel,39257.5958
1255,Asus,Notebook,4,windows,10,2  ,0,0,100.45466986113651,Other Intel Processor,1000,0,Intel,29974.38
1256,Asus,Gaming,16,windows,10,4.0  ,0,1,127.33567457123111,Intel Core i7,1000,128,Nvidia,167998.0
1257,Dell,Notebook,4,windows,10,2.29  ,0,0,100.45466986113651,Intel Core i3,500,0,Intel,43325.8
1258,Lenovo,Notebook,8,windows,7,2.32  ,0,0,141.21199808219862,Intel Core i7,0,0,AMD,79135.90000000001
1259,MSI,Gaming,8,windows,10,2.4  ,0,0,141.21199808219862,Intel Core i7,1000,128,Nvidia,108668.18000000001
1260,Lenovo,2 in 1 Convertible,4,windows,10,1.8  ,1,0,157.3505121487356,Intel Core i5,0,128,Intel,73654.7442
1261,Asus,Ultrabook,8,windows,10,1.2  ,0,1,165.6321180513006,Other Intel Processor,0,512,Intel,64458.18
1262,Dell,Notebook,6,windows,10,2.3  ,0,0,100.45466986113651,Intel Core i3,1000,0,Intel,40584.78
1263,Acer,Notebook,4,Other OS/No OS/Linux,0,2.4  ,0,0,100.45466986113651,Other Intel Processor,500,0,Intel,25553.38
1264,Dell,Notebook,2,windows,10,2.20  ,0,0,100.45466986113651,Other Intel Processor,500,0,Intel,33511.18
1265,Lenovo,Notebook,8,windows,10,2.6  ,0,1,141.21199808219862,Intel Core i7,1000,0,Nvidia,79489.58
1266,HP,Notebook,6,windows,10,2.04  ,0,0,141.21199808219862,AMD Processor,0,0,AMD,48630.1158
1267,Dell,Notebook,8,Other OS/No OS/Linux,0,2.3  ,0,0,100.45466986113651,Intel Core i7,1000,0,AMD,71265.6358
1268,HP,Netbook,2,windows,10,1.17  ,0,0,135.0942111925629,Other Intel Processor,0,0,Intel,18479.78
1269,Asus,Notebook,4,windows,10,2.2  ,0,0,100.45466986113651,Intel Core i7,500,0,Nvidia,63690.69440000001
1270,Lenovo,2 in 1 Convertible,4,windows,10,1.8  ,1,1,157.3505121487356,Intel Core i7,0,128,Intel,56411.96
1271,Lenovo,2 in 1 Convertible,16,windows,10,1.3  ,1,1,276.053530085501,Intel Core i7,0,512,Intel,132541.58000000002
1272,Lenovo,Notebook,2,windows,10,1.5  ,0,0,111.93520355955211,Other Intel Processor,0,0,Intel,20248.18
1273,HP,Notebook,6,windows,10,2.19  ,0,0,100.45466986113651,Intel Core i7,1000,0,AMD,67552.88
1274,Asus,Notebook,4,windows,10,2.2  ,0,0,100.45466986113651,Other Intel Processor,500,0,Intel,32626.98
1275,Asus,Ultrabook,8,windows,10,1.2  ,0,1,165.6321180513006,Other Intel Processor,0,512,Intel,64458.18
1276,Dell,Notebook,6,windows,10,2.3  ,0,0,100.45466986113651,Intel Core i3,1000,0,Intel,40584.78
1277,Acer,Notebook,4,Other OS/No OS/Linux,0,2.4  ,0,0,100.45466986113651,Other Intel Processor,500,0,Intel,25553.38
1278,Dell,Notebook,2,windows,10,2.20  ,0,0,100.45466986113651,Other Intel Processor,500,0,Intel,33511.18
1279,Lenovo,Notebook,8,windows,10,2.6  ,0,1,141.21199808219862,Intel Core i7,1000,0,Nvidia,79489.58
1280,HP,Notebook,6,windows,10,2.04  ,0,0,141.21199808219862,AMD Processor,0,0,AMD,48630.1158
1281,Dell,Notebook,8,Other OS/No OS/Linux,0,2.3  ,0,0,100.45466986113651,Intel Core i7,1000,0,AMD,71265.6358
1282,HP,Netbook,2,windows,10,1.17  ,0,0,135.0942111925629,Other Intel Processor,0,0,Intel,18479.78
1283,Asus,Notebook,4,windows,10,2.2  ,0,0,100.45466986113651,Intel Core i7,500,0,Nvidia,63690.69440000001
1284,Lenovo,2 in 1 Convertible,4,windows,10,1.8  ,1,1,157.3505121487356,Intel Core i7,0,128,Intel,56411.96
1285,Lenovo,2 in 1 Convertible,16,windows,10,1.3  ,1,1,276.053530085501,Intel Core i7,0,512,Intel,132541.58000000002
1286,Lenovo,Notebook,2,windows,10,1.5  ,0,0,111.93520355955211,Other Intel Processor,0,0,Intel,20248.18
1287,HP,Notebook,6,windows,10,2.19  ,0,0,100.45466986113651,Intel Core i7,1000,0,AMD,67552.88
1288,Asus,Notebook,4,windows,10,2.2  ,0,0,100.45466986113651,Other Intel Processor,500,0,Intel,32626.98
1289,Asus,Ultrabook,8,windows,10,1.2  ,0,1,165.6321180513006,Other Intel Processor,0,512,Intel,64458.18
1290,Dell,Notebook,6,windows,10,2.3  ,0,0,100.45466986113651,Intel Core i3,1000,0,Intel,40584.78
1291,Acer,Notebook,4,Other OS/No OS/Linux,0,2.4  ,0,0,100.45466986113651,Other Intel Processor,500,0,Intel,25553.38
1292,Dell,Notebook,2,windows,10,2.20  ,0,0,100.45466986113651,Other Intel Processor,500,0,Intel,33511.18
1293,Lenovo,Notebook,8,windows,10,2.6  ,0,1,141.21199808219862,Intel Core i7,1000,0,Nvidia,79489.58
1294,HP,Notebook,6,windows,10,2.04  ,0,0,141.21199808219862,AMD Processor,0,0,AMD,48630.1158
1295,Dell,Notebook,8,Other OS/No OS/Linux,0,2.3  ,0,0,100.45466986113651,Intel Core i7,1000,0,AMD,71265.6358
1296,HP,Netbook,2,windows,10,1.17  ,0,0,135.0942111925629,Other Intel Processor,0,0,Intel,18479.78
1297,Asus,Notebook,4,windows,10,2.2  ,0,0,100.45466986113651,Intel Core i7,500,0,Nvidia,63690.69440000001
1298,Lenovo,2 in 1 Convertible,4,windows,10,1.8  ,1,1,157.3505121487356,Intel Core i7,0,128,Intel,56411.96
1299,Lenovo,2 in 1 Convertible,16,windows,10,1.3  ,1,1,276.053530085501,Intel Core i7,0,512,Intel,132541.58000000002
1300,Lenovo,Notebook,2,windows,10,1.5  ,0,0,111.93520355955211,Other Intel Processor,0,0,Intel,20248.18
1301,HP,Notebook,6,windows,10,2.19  ,0,0,100.45466986113651,Intel Core i7,1000,0,AMD,67552.88
1302,Asus,Notebook,4,windows,10,2.2  ,0,0,100.45466986113651,Other Intel Processor,500,0,Intel,32626.98
